order_date,ship_date,platform,category,product_name,quantity,campaign,voucher_code,discount_pct,discount_value,shipping_cost,net_sales,payment_method,customer_segment,region,stock_status,order_status,customer_rating,priority_flag,is_high_value,order_priority,valid_transaction
2024-11-08,14/11/2024,LAZADA,FASHION,HOODIE,1,PAYDAY SALE,DISC15,15.0,24054,0,136305,E-WALLET,RETURNING,SURABAYA,IN STOCK,SHIPPED,5,NORMAL,NO,LOW,VALID
08-13-2024,2024-08-15,TIKTOK SHOP,FASHION,SNEAKERS,6,PAYDAY SALE,DISC15,15.0,307933,20000,1744955,TRANSFER BANK,RETURNING,YOGYAKARTA,IN STOCK,COMPLETED,5,NO,YES,HIGH,VALID
2024/03/16,2024-03-23,TIKTOK SHOP,SPORTS,CYCLING GLOVES,8,MEGA CAMPAIGN,DISC20,20.0,214038,20000,856154,E-WALLET,NEW,MAKASSAR,LOW STOCK,COMPLETED,5,YES,NO,MEDIUM,VALID
2024/08/19,2024/03/31,SHOPEE,HOME LIVING,RICE COOKER,6,PAYDAY SALE,DISC15,15.0,776189,25000,0,COD,NEW,YOGYAKARTA,LOW STOCK,CANCELLED,5,NO,NO,LOW,INVALID
03-26-2024,02/04/2024,TOKOPEDIA,FASHION,HOODIE,3,FLASH SALE,NONE,10.0,33288,20000,299589,UNKNOWN,NEW,BANDUNG,PREORDER,COMPLETED,3,N,NO,LOW,VALID
2024/01/13,01-17-2024,SHOPEE,BEAUTY,SUNSCREEN,3,NORMAL DAY,NONE,0.0,RP 0,12000,140142,VIRTUAL ACCOUNT,RETURNING,MEDAN,IN STOCK,COMPLETED,4,NORMAL,NO,LOW,VALID
2024-05-09,2024/05/11,LAZADA,SPORTS,SKIPPING ROPE,4,MEGA CAMPAIGN,DISC20,20.0,142929,18000,571715,UNKNOWN,RETURNING,BANDUNG,IN STOCK,COMPLETED,5,YES,NO,MEDIUM,VALID
2024-12-07,2024/12/09,LAZADA,SPORTS,SKIPPING ROPE,3,CLEARANCE,CLEAR30,30.0,178035,15000,415416,E-WALLET,RETURNING,YOGYAKARTA,LOW STOCK,COMPLETED,5,N,NO,LOW,VALID
09/10/2024,10-11-2024,LAZADA,SPORTS,SKIPPING ROPE,1,MEGA CAMPAIGN,DISC20,0.0,47047,20000,188187,TRANSFER BANK,NEW,BEKASI,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
2024-10-11,2024-10-12,TOKOPEDIA,SPORTS,YOGA MAT,2,FLASH SALE,DISC10,10.0,149289,0,1343601,CREDIT CARD,RETURNING,YOGYAKARTA,IN STOCK,COMPLETED,4,NO,YES,HIGH,VALID
20/10/2024,26/10/2024,BLIBLI,HOME LIVING,RICE COOKER,1,CLEARANCE,CLEAR30,30.0,89684,20000,209262,E WALLET,VIP,SEMARANG,IN STOCK,COMPLETED,4,PRIORITY,NO,LOW,VALID
2024-09-28,2024-10-02,TIKTOK SHOP,BEAUTY,SKINCARE SERUM,2,NORMAL DAY,NONE,0.0,0,18000,143256,COD,NEW,SURABAYA,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
16/03/2024,20/03/2024,BLIBLI,SPORTS,SKIPPING ROPE,6,CLEARANCE,CLEAR30,30.0,239636,0,559150,CREDIT CARD,NEW,BANDUNG,IN STOCK,COMPLETED,5,N,NO,MEDIUM,VALID
01-03-2024,2024/03/31,LAZADA,BEAUTY,BODY LOTION,1,PAYDAY SALE,DISC15,15.0,12869,15000,0,UNKNOWN,VIP,YOGYAKARTA,IN STOCK,BATAL,5,Y,NO,LOW,VALID
05-06-2024,2024/03/31,SHOPEE,ELECTRONICS,WIRELESS EARBUDS,2,FLASH SALE,DISC10,10.0,240791,15000,0,E-WALLET,RETURNING,SURABAYA,IN STOCK,CANCELLED,5,NO,NO,LOW,INVALID
2024/01/06,11/01/2024,TIKTOK SHOP,ELECTRONICS,WIRELESS EARBUDS,3,NORMAL DAY,NONE,0.0,0,0,1279812,VIRTUAL ACCOUNT,RETURNING,BEKASI,IN STOCK,COMPLETED,4,NORMAL,YES,HIGH,VALID
19/10/2024,2024/03/31,BLIBLI,HOME LIVING,VACUUM CLEANER,1,FLASH SALE,DISC10,10.0,RP 107.878,12000,0,COD,NEW,MEDAN,IN STOCK,CANCELLED,5,N,NO,LOW,INVALID
07/11/2024,2024/11/13,TIKTOK SHOP,HOME LIVING,BLENDER,1,NORMAL DAY,NONE,0.0,0,25000,493042,TRANSFER BANK,NEW,JAKARTA,IN STOCK,SHIPPED,5,NORMAL,NO,LOW,VALID
12-09-2024,12-11-2024,BLIBLI,SPORTS,YOGA MAT,2,FLASH SALE,DISC10,10.0,72774,9000,654964,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,N,NO,MEDIUM,VALID
2024/05/03,2024/03/31,LAZADA,FASHION,MEN T-SHIRT,3,NORMAL DAY,NONE,0.0,0,20000,0,TRANSFER BANK,RETURNING,MAKASSAR,IN STOCK,CANCELLED,5,NO,NO,LOW,INVALID
28/03/2024,04-02-2024,LAZADA,BEAUTY,LIP TINT,1,NORMAL DAY,NONE,0.0,0,9000,270030,VIRTUAL ACCOUNT,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
06-26-2024,2024-06-29,TOKOPEDIA,FASHION,HOODIE,1,PAYDAY SALE,DISC15,15.0,36572,15000,207243,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
01-18-2024,2024/01/25,TOKOPEDIA,FASHION,WOMEN DRESS,3,NORMAL DAY,NONE,0.0,0,9000,1152174,CREDIT CARD,NEW,BANDUNG,IN STOCK,COMPLETED,4,NO,YES,HIGH,VALID
2024/01/14,2024/03/31,TIKTOK SHOP,SPORTS,RUNNING SHOES,8,FLASH SALE,DISC10,10.0,191093,25000,0,TRANSFER BANK,VIP,BEKASI,PREORDER,CANCEL,5,Y,NO,LOW,VALID
21/02/2024,02-27-2024,BLIBLI,FASHION,WOMEN DRESS,2,FLASH SALE,DISC10,10.0,15673,0,141053,VIRTUAL ACCOUNT,RETURNING,MAKASSAR,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
2024-03-14,2024/03/16,BLIBLI,BEAUTY,BODY LOTION,4,MEGA CAMPAIGN,DISC20,20.0,124350,20000,497398,COD,NEW,MAKASSAR,LOW STOCK,COMPLETED,4,N,NO,LOW,VALID
08/10/2024,2024-10-14,SHOPEE,SPORTS,RUNNING SHOES,4,NORMAL DAY,NONE,0.0,0,20000,1433340,CREDIT CARD,RETURNING,MAKASSAR,PREORDER,COMPLETED,5,NO,YES,HIGH,VALID
04-16-2024,2024-04-21,SHOPEE,FASHION,MEN T-SHIRT,2,FLASH SALE,DISC10,10.0,100007,0,900059,TRANSFER BANK,NEW,JAKARTA,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
12-07-2024,2024-12-08,BLIBLI,SPORTS,SKIPPING ROPE,2,FLASH SALE,DISC10,10.0,11584,25000,104252,VIRTUAL ACCOUNT,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
05/02/2024,2024-02-08,LAZADA,HOME LIVING,RICE COOKER,1,PAYDAY SALE,DISC15,15.0,109211,9000,618860,E-WALLET,NEW,JAKARTA,IN STOCK,COMPLETED,5,NORMAL,NO,MEDIUM,VALID
2024-12-29,31/12/2024,TIKTOK SHOP,SPORTS,DUMBBELL 5KG,1,MEGA CAMPAIGN,DISC20,20.0,RP 35.714,9000,142856,VIRTUAL ACCOUNT,RETURNING,JAKARTA,PREORDER,COMPLETED,5,YES,NO,LOW,VALID
2024-11-07,11-12-2024,LAZADA,SPORTS,CYCLING GLOVES,3,CLEARANCE,NONE,30.0,189561,9000,442308,CASH ON DELIVERY,RETURNING,SEMARANG,IN STOCK,COMPLETED,4,N,NO,LOW,VALID
2024/07/12,2024-07-17,TIKTOK SHOP,SPORTS,YOGA MAT,2,NORMAL DAY,NONE,0.0,0,18000,550980,VIRTUAL ACCOUNT,NEW,JAKARTA,PREORDER,COMPLETED,5,NORMAL,NO,MEDIUM,VALID
2024/04/09,2024/03/31,LAZADA,ELECTRONICS,POWER BANK,2,FLASH SALE,DISC10,10.0,413966,0,0,CREDIT CARD,RETURNING,JAKARTA,IN STOCK,CANCELLED,5,NORMAL,NO,LOW,INVALID
07-13-2024,2024-07-17,SHOPEE,SPORTS,DUMBBELL 5KG,2,FLASH SALE,DISC10,10.0,163617,0,1472555,CREDIT CARD,NEW,SEMARANG,LOW STOCK,COMPLETED,5,N,YES,HIGH,VALID
2024/05/25,05-27-2024,SHOPEE,SPORTS,SKIPPING ROPE,4,FLASH SALE,DISC10,10.0,110221,25000,991987,E-WALLET,RETURNING,YOGYAKARTA,IN STOCK,COMPLETED,5,NORMAL,NO,MEDIUM,VALID
2024/08/07,14/08/2024,TIKTOK SHOP,HOME LIVING,RICE COOKER,1,PAYDAY SALE,DISC15,0.0,68866,9000,390240,CREDIT CARD,NEW,SEMARANG,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
18/10/2024,10-22-2024,SHOPEE,BEAUTY,SUNSCREEN,4,NORMAL DAY,NONE,0.0,0,20000,799916,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NORMAL,NO,MEDIUM,VALID
05/03/2024,06/03/2024,BLIBLI,SPORTS,SKIPPING ROPE,3,PAYDAY SALE,DISC15,15.0,266175,15000,1508322,CASH ON DELIVERY,RETURNING,BEKASI,IN STOCK,COMPLETED,3,NORMAL,YES,HIGH,VALID
2024/09/06,09-14-2024,TIKTOK SHOP,HOME_LIVING,TABLE LAMP,8,MEGA CAMPAIGN,DISC20,20.0,320397,25000,1281587,TRANSFER BANK,NEW,MAKASSAR,IN STOCK,COMPLETED,5,N,YES,HIGH,VALID
30/08/2024,2024-09-03,SHOPEE,BEAUTY,BODY LOTION,5,PAYDAY SALE,DISC15,15.0,RP 92.822,25000,525993,COD,RETURNING,MEDAN,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
18/02/2024,2024/03/31,LAZADA,FASHION,JEANS,1,FLASH SALE,DISC10,10.0,39016,20000,351139,CREDIT CARD,NEW,MAKASSAR,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024-02-27,2024/03/31,SHOPEE,BEAUTY,LIP TINT,5,NORMAL DAY,NONE,0.0,0,25000,158505,VIRTUAL ACCOUNT,RETURNING,MEDAN,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024/07/09,07-12-2024,BLIBLI,HOME LIVING,RICE COOKER,1,NORMAL DAY,NONE,0.0,0,20000,566262,COD,RETURNING,MEDAN,PREORDER,COMPLETED,3,NORMAL,NO,MEDIUM,VALID
04-02-2024,2024/04/08,TOKOPEDIA,FASHION,HOODIE,5,FLASH SALE,DISC10,10.0,79632,25000,716683,COD,RETURNING,SURABAYA,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
01-31-2024,2024-02-06,LAZADA,FASHION,SNEAKERS,1,MEGA CAMPAIGN,DISC20,20.0,74526,20000,298104,EWALLET,NEW,MAKASSAR,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
2024-02-27,05/03/2024,SHOPEE,SPORTS,CYCLING GLOVES,6,CLEARANCE,CLEAR30,30.0,397399,18000,927263,TRANSFER BANK,RETURNING,BANDUNG,IN STOCK,COMPLETED,5,N,NO,MEDIUM,VALID
2024-09-08,2024/09/13,TIKTOK SHOP,SPORTS,SKIPPING ROPE,3,PAYDAY SALE,DISC15,15.0,121791,9000,690147,TRANSFER BANK,NEW,MAKASSAR,LOW STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
2024-08-19,2024-08-23,TOKOPEDIA,ELECTRONICS,PHONE CHARGER,1,NORMAL DAY,NONE,0.0,0,25000,1724102,CREDIT CARD,VIP,BEKASI,IN STOCK,COMPLETED,5,YES,YES,HIGH,VALID
2024-04-24,2024/03/31,LAZADA,BEAUTY,SUNSCREEN,4,NORMAL DAY,NONE,0.0,0,12000,0,TRANSFER BANK,RETURNING,SURABAYA,IN STOCK,CANCEL,5,NORMAL,NO,LOW,VALID
2024/07/27,2024/03/31,BLIBLI,HOME LIVING,STORAGE BOX,3,FLASH SALE,DISC10,10.0,75312,12000,0,CREDIT CARD,RETURNING,MEDAN,IN STOCK,CANCELLED,5,NORMAL,NO,LOW,INVALID
01-23-2024,2024-01-24,LAZADA,ELECTRONICS,BLUETOOTH SPEAKER,2,CLEARANCE,CLEAR30,30.0,226375,0,528209,VIRTUAL ACCOUNT,NEW,SEMARANG,IN STOCK,COMPLETED,4,NORMAL,NO,MEDIUM,VALID
11-11-2024,2024-11-18,TOKOPEDIA,SPORTS,SKIPPING ROPE,3,NORMAL DAY,NONE,0.0,RP 0,20000,835854,VIRTUAL ACCOUNT,VIP,JAKARTA,IN STOCK,COMPLETED,5,PRIORITY,NO,MEDIUM,VALID
22/03/2024,03-28-2024,TIKTOK SHOP,SPORTS,CYCLING GLOVES,1,CLEARANCE,CLEAR30,30.0,240417,9000,560974,E-WALLET,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
2024/02/03,2024/03/31,TOKOPEDIA,SPORTS,DUMBBELL 5KG,1,MEGA CAMPAIGN,DISC20,20.0,66813,20000,0,VIRTUAL ACCOUNT,RETURNING,MEDAN,PREORDER,CANCEL,5,NO,NO,LOW,VALID
2024/04/15,2024/04/21,TOKOPEDIA,FASHION,MEN T-SHIRT,1,PAYDAY SALE,DISC15,15.0,17257,0,97791,VIRTUAL ACCOUNT,RETURNING,SURABAYA,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024/07/12,18/07/2024,TOKOPEDIA,SPORTS,YOGA MAT,5,CLEARANCE,CLEAR30,30.0,778671,25000,1816899,TRANSFER BANK,NEW,MAKASSAR,LOW STOCK,COMPLETED,5,N,YES,HIGH,VALID
24/06/2024,2024-07-04,TIKTOK SHOP,BEAUTY,LIP TINT,2,MEGA CAMPAIGN,DISC20,20.0,98559,25000,394235,COD,NEW,MAKASSAR,IN STOCK,COMPLETED,4,YES,NO,LOW,VALID
2024-12-23,29/12/2024,TOKOPEDIA,HOME LIVING,STORAGE BOX,3,FLASH SALE,DISC10,10.0,173856,15000,1564704,TRANSFER BANK,NEW,BANDUNG,IN STOCK,ON DELIVERY,5,NORMAL,YES,HIGH,VALID
03-08-2024,03-12-2024,LAZADA,BEAUTY,BODY LOTION,3,NORMAL DAY,NONE,0.0,0,9000,809634,TRANSFER BANK,RETURNING,JAKARTA,IN STOCK,COMPLETED,5,N,NO,MEDIUM,VALID
04-27-2024,03/05/2024,BLIBLI,FASHION,HOODIE,2,NORMAL DAY,NONE,0.0,0,18000,298286,CREDIT CARD,NEW,YOGYAKARTA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
05-02-2024,2024-05-08,TOKOPEDIA,FASHION,SNEAKERS,1,MEGA CAMPAIGN,DISC20,20.0,65433,0,261734,E-WALLET,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
08/11/2024,2024-11-15,TIKTOK SHOP,HOME LIVING,TABLE LAMP,6,FLASH SALE,DISC10,10.0,44290,20000,398606,CREDIT CARD,NEW,MAKASSAR,LOW STOCK,COMPLETED,4,N,NO,LOW,VALID
06-17-2024,2024/06/19,TOKOPEDIA,FASHION,MEN T-SHIRT,1,NORMAL DAY,NONE,0.0,0,25000,310694,E-WALLET,VIP,BANDUNG,IN STOCK,COMPLETED,5,YES,NO,LOW,VALID
08-23-2024,2024-08-24,TOKOPEDIA,HOME LIVING,STORAGE BOX,3,PAYDAY SALE,DISC15,15.0,440994,20000,2498967,E-WALLET,RETURNING,MAKASSAR,IN STOCK,COMPLETED,5,NORMAL,YES,HIGH,VALID
05/01/2024,01-07-2024,TOKOPEDIA,SPORTS,YOGA MAT,1,NORMAL DAY,NONE,0.0,0,20000,269642,COD,RETURNING,YOGYAKARTA,PREORDER,COMPLETED,5,NORMAL,NO,LOW,VALID
03-14-2024,2024/03/20,LAZADA,BEAUTY,LIP TINT,1,PAYDAY SALE,DISC15,15.0,23419,20000,132705,VIRTUAL ACCOUNT,RETURNING,JAKARTA,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
2024/12/03,2024-12-05,LAZADA,SPORTS,SKIPPING ROPE,2,PAYDAY SALE,DISC15,15.0,RP 192.956,12000,1093416,TRANSFER BANK,NEW,YOGYAKARTA,PREORDER,COMPLETED,5,NORMAL,YES,HIGH,VALID
2024-02-15,17/02/2024,TOKOPEDIA,HOME LIVING,VACUUM CLEANER,1,MEGA CAMPAIGN,DISC20,20.0,75313,0,301250,CREDIT CARD,RETURNING,SEMARANG,IN STOCK,COMPLETED,3,NORMAL,NO,LOW,VALID
08/08/2024,10/08/2024,SHOPEE,FASHION,SNEAKERS,2,MEGA CAMPAIGN,DISC20,20.0,61168,12000,244670,COD,NEW,BANDUNG,IN STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
02-28-2024,2024/03/31,BLIBLI,HOME LIVING,TABLE LAMP,3,NORMAL DAY,NONE,0.0,0,25000,0,TRANSFER BANK,VIP,MAKASSAR,IN STOCK,CANCELLED,5,YES,NO,LOW,INVALID
2024/10/28,2024-11-01,TOKOPEDIA,ELECTRONICS,PHONE CHARGER,1,NORMAL DAY,NONE,0.0,0,0,0,TRANSFER BANK,NEW,MEDAN,LOW STOCK,RETURNED,3,NO,NO,LOW,VALID
2024-07-09,07-13-2024,BLIBLI,BEAUTY,BODY LOTION,2,PAYDAY SALE,DISC15,15.0,RP 93.671,18000,530805,E-WALLET,NEW,MAKASSAR,LOW STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
25/12/2024,2024-12-26,TIKTOK SHOP,ELECTRONICS,PHONE CHARGER,1,FLASH SALE,DISC10,10.0,162400,18000,1461599,TRANSFER BANK,NEW,MEDAN,LOW STOCK,COMPLETED,4,NORMAL,YES,HIGH,VALID
06/02/2024,2024-02-08,TOKOPEDIA,BEAUTY,BODY LOTION,2,NORMAL DAY,NONE,0.0,0,18000,390364,CREDIT CARD,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
07/02/2024,2024/02/10,LAZADA,HOME LIVING,TABLE LAMP,3,NORMAL DAY,NONE,0.0,0,15000,959478,VIRTUAL ACCOUNT,RETURNING,BEKASI,IN STOCK,COMPLETED,5,NORMAL,NO,MEDIUM,VALID
2024/04/09,04-11-2024,SHOPEE,BEAUTY,SKINCARE SERUM,1,NORMAL DAY,NONE,0.0,0,18000,188475,CREDIT CARD,NEW,BANDUNG,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
20/08/2024,26/08/2024,SHOPEE,FASHION,JEANS,2,PAYDAY SALE,DISC15,15.0,164696,15000,933278,VIRTUAL ACCOUNT,VIP,BANDUNG,IN STOCK,COMPLETED,5,Y,NO,MEDIUM,VALID
2024/08/14,2024/08/18,TIKTOK SHOP,BEAUTY,SUNSCREEN,4,NORMAL DAY,NONE,0.0,0,25000,514128,TRANSFER BANK,RETURNING,BANDUNG,IN STOCK,COMPLETED,3,N,NO,MEDIUM,VALID
2024-03-01,2024-03-05,BLIBLI,FASHION,HOODIE,1,FLASH SALE,DISC10,10.0,35671,9000,321035,TRANSFER BANK,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NO,NO,LOW,VALID
2024/10/30,05/11/2024,LAZADA,FASHION,SNEAKERS,4,MEGA CAMPAIGN,DISC20,20.0,186435,18000,745741,CREDIT CARD,VIP,SURABAYA,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
2024-09-08,10/09/2024,BLIBLI,ELECTRONICS,PHONE CHARGER,3,PAYDAY SALE,DISC15,15.0,326511,25000,1850229,COD,NEW,SEMARANG,IN STOCK,COMPLETED,5,NO,YES,HIGH,VALID
2024-02-01,04/02/2024,SHOPEE,FASHION,WOMEN DRESS,1,CLEARANCE,CLEAR30,0.0,147012,18000,343028,TRANSFER BANK,RETURNING,BANDUNG,PREORDER,COMPLETED,5,N,NO,LOW,VALID
10-04-2024,2024/03/31,TOKOPEDIA,ELECTRONICS,PHONE CHARGER,2,NORMAL DAY,NONE,0.0,0,9000,0,COD,VIP,JAKARTA,IN STOCK,BATAL,5,YES,NO,LOW,VALID
03-31-2024,2024-04-05,SHOPEE,HOME LIVING,BLENDER,4,PAYDAY SALE,DISC15,15.0,68179,0,386345,COD,NEW,SURABAYA,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024/10/14,10-17-2024,BLIBLI,HOME LIVING,STORAGE BOX,3,PAYDAY SALE,DISC15,15.0,251690,9000,1426243,TRANSFER BANK,RETURNING,JAKARTA,IN STOCK,COMPLETED,4,NO,YES,HIGH,VALID
2024/03/31,2024/04/02,BLIBLI,HOME LIVING,STORAGE BOX,3,NORMAL DAY,NONE,0.0,0,12000,0,E-WALLET,NEW,MAKASSAR,IN STOCK,RETUR,3,NORMAL,NO,LOW,VALID
01-15-2024,2024-01-25,LAZADA,ELECTRONICS,WIRELESS EARBUDS,6,MEGA CAMPAIGN,DISC20,20.0,473466,12000,1893864,COD,NEW,YOGYAKARTA,IN STOCK,COMPLETED,5,Y,YES,HIGH,VALID
12-18-2024,2024/12/19,TOKOPEDIA,HOME LIVING,RICE COOKER,1,FLASH SALE,DISC10,10.0,44107,25000,396963,TRANSFER BANK,NEW,MAKASSAR,PREORDER,COMPLETED,5,NORMAL,NO,LOW,VALID
10-29-2024,11-04-2024,BLIBLI,BEAUTY,SUNSCREEN,5,NORMAL DAY,NONE,0.0,0,15000,344925,TRANSFER BANK,VIP,MEDAN,IN STOCK,COMPLETED,5,Y,NO,LOW,VALID
06-16-2024,06-22-2024,TIKTOK SHOP,HOME LIVING,BLENDER,2,PAYDAY SALE,DISC15,15.0,150664,12000,853760,TRANSFER BANK,RETURNING,MEDAN,IN STOCK,COMPLETED,5,NORMAL,NO,MEDIUM,VALID
02/09/2024,2024/09/07,LAZADA,HOME LIVING,STORAGE BOX,3,CLEARANCE,CLEAR30,30.0,250414,20000,584300,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
13/04/2024,04-15-2024,LAZADA,HOME LIVING,STORAGE BOX,1,PAYDAY SALE,DISC15,15.0,114870,18000,650930,TRANSFER BANK,RETURNING,SURABAYA,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
2024/03/05,2024/03/06,TIKTOK SHOP,HOME_LIVING,RICE COOKER,1,FLASH SALE,DISC10,10.0,55569,18000,500119,COD,RETURNING,MAKASSAR,IN STOCK,COMPLETED,4,NORMAL,NO,MEDIUM,VALID
2024-05-04,05-05-2024,SHOPEE,HOME LIVING,RICE COOKER,2,CLEARANCE,CLEAR30,30.0,442832,25000,1033276,TRANSFER BANK,NEW,YOGYAKARTA,IN STOCK,COMPLETED,3,NO,YES,HIGH,VALID
2024-03-22,03-28-2024,TIKTOK SHOP,SPORTS,RUNNING SHOES,3,FLASH SALE,DISC10,10.0,245958,25000,2213622,E-WALLET,NEW,MEDAN,IN STOCK,COMPLETED,5,N,YES,HIGH,VALID
08-06-2024,08-10-2024,TIKTOK SHOP,ELECTRONICS,SMARTWATCH,1,NORMAL DAY,NONE,0.0,0,18000,1894238,COD,RETURNING,BEKASI,LOW STOCK,ON DELIVERY,5,NO,YES,HIGH,VALID
02-03-2024,2024/02/09,BLIBLI,BEAUTY,LIP TINT,2,NORMAL DAY,NONE,0.0,0,12000,489322,VIRTUAL ACCOUNT,RETURNING,SURABAYA,LOW STOCK,COMPLETED,4,NORMAL,NO,LOW,VALID
05-31-2024,2024/06/04,BLIBLI,SPORTS,YOGA MAT,1,CLEARANCE,CLEAR30,30.0,RP 45.858,18000,107002,COD,RETURNING,BANDUNG,IN STOCK,COMPLETED,3,NO,NO,LOW,VALID
2024-04-02,07/04/2024,BLIBLI,FASHION,JEANS,1,FLASH SALE,DISC10,10.0,14296,20000,128669,COD,VIP,BANDUNG,IN STOCK,COMPLETED,5,PRIORITY,NO,LOW,VALID
2024-12-17,2024/12/22,SHOPEE,FASHION,WOMEN DRESS,3,FLASH SALE,DISC10,10.0,70561,20000,635051,TRANSFER BANK,NEW,SURABAYA,IN STOCK,COMPLETED,5,NO,NO,MEDIUM,VALID
04-04-2024,04-08-2024,TOKOPEDIA,BEAUTY,FACE WASH,3,PAYDAY SALE,DISC15,15.0,RP 42.337,12000,239909,VIRTUAL ACCOUNT,RETURNING,JAKARTA,LOW STOCK,COMPLETED,4,N,NO,LOW,VALID
2024-01-11,15/01/2024,TOKOPEDIA,ELECTRONICS,POWER BANK,1,NORMAL DAY,NONE,0.0,0,9000,1162940,VIRTUAL ACCOUNT,RETURNING,BANDUNG,IN STOCK,COMPLETED,4,NO,YES,HIGH,VALID
2024-05-01,2024/05/02,SHOPEE,BEAUTY,SKINCARE SERUM,2,FLASH SALE,DISC10,10.0,54046,12000,486412,COD,NEW,BEKASI,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024/10/12,18/10/2024,LAZADA,HOME LIVING,STORAGE BOX,6,MEGA CAMPAIGN,DISC20,20.0,212608,15000,850430,VIRTUAL ACCOUNT,NEW,YOGYAKARTA,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
2024/06/25,2024-06-30,SHOPEE,SPORTS,DUMBBELL 5KG,1,CLEARANCE,CLEAR30,30.0,251095,9000,585889,CREDIT CARD,RETURNING,MAKASSAR,IN STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
02-03-2024,02-09-2024,LAZADA,HOME LIVING,VACUUM CLEANER,1,FLASH SALE,DISC10,10.0,103852,12000,934664,VIRTUAL ACCOUNT,RETURNING,SURABAYA,LOW STOCK,COMPLETED,4,NO,NO,MEDIUM,VALID
11-17-2024,2024-11-24,TIKTOK SHOP,FASHION,SNEAKERS,1,NORMAL DAY,NONE,0.0,0,20000,510263,TRANSFER BANK,RETURNING,MEDAN,PREORDER,COMPLETED,5,NO,NO,MEDIUM,VALID
2024/02/18,02-24-2024,SHOPEE,SPORTS,DUMBBELL 5KG,1,FLASH SALE,DISC10,10.0,32464,20000,292181,TRANSFER BANK,RETURNING,SEMARANG,IN STOCK,COMPLETED,5,NORMAL,NO,LOW,VALID
2024-08-19,2024/03/31,LAZADA,ELECTRONICS,PHONE CHARGER,4,NORMAL DAY,NONE,0.0,0,18000,0,CREDIT CARD,RETURNING,MAKASSAR,IN STOCK,CANCELLED,5,NO,NO,LOW,INVALID
12-20-2024,23/12/2024,BLIBLI,HOME LIVING,STORAGE BOX,2,PAYDAY SALE,DISC15,15.0,313678,15000,1777512,CREDIT CARD,VIP,SEMARANG,IN STOCK,COMPLETED,5,Y,YES,HIGH,VALID
2024/02/25,2024/02/27,BLIBLI,SPORTS,SKIPPING ROPE,2,FLASH SALE,DISC10,10.0,55327,20000,497939,TRANSFER BANK,NEW,JAKARTA,IN STOCK,COMPLETED,5,NO,NO,LOW,VALID
2024-12-20,21/12/2024,BLIBLI,FASHION,MEN T-SHIRT,1,NORMAL DAY,NONE,0.0,0,25000,264967,UNKNOWN,RETURNING,BANDUNG,IN STOCK,COMPLETED,5,N,NO,LOW,VALID
08/08/2024,2024-08-09,BLIBLI,SPORTS,RUNNING SHOES,1,CLEARANCE,CLEAR30,30.0,101587,9000,237037,COD,NEW,BANDUNG,LOW STOCK,COMPLETED,5,N,NO,LOW,VALID
2024-01-10,2024/01/14,TOKOPEDIA,SPORTS,YOGA MAT,1,PAYDAY SALE,NONE,15.0,91480,18000,0,COD,NEW,SURABAYA,LOW STOCK,RETURNED,3,N,NO,LOW,VALID
